domain,column,strength,row,psnr_db_n,psnr_db_mean,psnr_db_min,psnr_db_max,psnr_db_range,ssim_n,ssim_mean,ssim_min,ssim_max,ssim_range,gain_db_n,gain_db_mean,gain_db_min,gain_db_max,gain_db_range,gain_ssim_n,gain_ssim_mean,gain_ssim_min,gain_ssim_max,gain_ssim_range,denominator_db_n,denominator_db_mean,denominator_db_min,denominator_db_max,denominator_db_range,retained_n,retained_mean,retained_min,retained_max,retained_range,source
synthetic,d1,1,d2,4,35.00907297204706,34.911704434676906,35.079161702187406,0.16745726751049972,4,0.9490499216391164,0.9477922034487478,0.9499376779723042,0.002145474523556401,4,0.44868859917969495,0.2860213140926433,0.5323595750835537,0.24633826099091038,4,0.046867277479132274,0.04465819292784856,0.04943589750589905,0.00477770457805049,4,2.587554313272758,2.5157291734722307,2.6286019883059097,0.11287281483367906,4,0.17279147943270282,0.11369320557581096,0.20298927929582863,0.08929607372001767,original_synthetic_results
synthetic,d1,1,d3,4,34.62063709925294,34.48388648843542,34.75404353522359,0.2701570467881709,4,0.9330829433289936,0.9311231222622831,0.9348539269362257,0.0037308046739426004,4,0.06025272638557766,-0.03909685287117526,0.12450515641743465,0.1636020092886099,4,0.030900299169009465,0.02957927135234706,0.032766816319434344,0.0031875449670872857,4,2.587554313272758,2.5157291734722307,2.6286019883059097,0.11287281483367906,4,0.022863077478444554,-0.015540962550119594,0.04736554144420934,0.06290650399432893,original_synthetic_results
synthetic,d1,1,d3n,4,32.7333897819225,32.54726514073045,32.82810072250424,0.2808355817737862,4,0.9144812176422117,0.9115248546410055,0.9174887241276469,0.005963869486641404,4,-1.8269945909448637,-2.01006978030496,-1.6776133966481694,0.3324563836567904,4,0.012298573482227626,0.010741340915362052,0.014523134128121229,0.003781793212759177,4,2.587554313272758,2.5157291734722307,2.6286019883059097,0.11287281483367906,4,-0.7070037137828982,-0.7990008628514828,-0.6382150679758724,0.1607857948756104,original_synthetic_results
synthetic,d1,1,noop,4,34.56038437286736,34.37934485959335,34.79314038809476,0.4137955285014101,4,0.9021826441599842,0.8983563059428488,0.9052746555838787,0.006918349641029886,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,2.587554313272758,2.5157291734722307,2.6286019883059097,0.11287281483367906,4,0.0,0.0,0.0,0.0,original_synthetic_results
synthetic,d1,2,d0,4,35.533419492994256,35.38709223321906,35.71519591174775,0.3281036785286915,4,0.9419824211383998,0.9401729449755709,0.9435684280440281,0.0033954830684571613,4,2.6885409604296253,2.6417516649273054,2.741999082149732,0.1002474172224268,4,0.0907896724471802,0.08798795203647702,0.09428232286457727,0.006294370828100249,4,3.688274621641165,3.6784814030463693,3.7009628302705266,0.022481427224157358,4,0.7289231912028162,0.7181636592588218,0.7408880358707365,0.02272437661191473,original_synthetic_results
synthetic,d1,2,d1,4,36.5331531542058,36.36391460114242,36.75192564986681,0.38801104872439396,4,0.9470017370404042,0.9447064191466765,0.9491355775779402,0.00442915843126368,4,3.688274621641165,3.6784814030463693,3.7009628302705266,0.022481427224157358,4,0.09580898834918467,0.09355510157038915,0.09881579703568288,0.00526069546529373,4,3.688274621641165,3.6784814030463693,3.7009628302705266,0.022481427224157358,4,1.0,1.0,1.0,0.0,original_synthetic_results
synthetic,d1,2,d15,4,34.859779279339946,34.65372958868322,35.07735961591694,0.42363002723372034,4,0.9269591325697304,0.9238382054550547,0.9291451861377054,0.005306980682650675,4,2.014900746775318,1.9787694916702776,2.06984243332041,0.09107294165013258,4,0.07576638387851081,0.07356471013015431,0.07794758334406104,0.004382873213906735,4,3.688274621641165,3.6784814030463693,3.7009628302705266,0.022481427224157358,4,0.5462868987280606,0.5364038752592938,0.5592713378234907,0.022867462564196916,original_synthetic_results
synthetic,d1,2,d2,4,34.70877103147309,34.48926111642184,34.88704240001983,0.39778128359799325,4,0.9251145415122084,0.9214693633883212,0.9276126626175893,0.006143299229268151,4,1.8638924989084629,1.8135981531993863,1.9259938477215925,0.11239569452220621,4,0.07392179282098874,0.0720321866100383,0.07557874127732755,0.003546554667289259,4,3.688274621641165,3.6784814030463693,3.7009628302705266,0.022481427224157358,4,0.505338317323839,0.49181984146942875,0.5204034560868069,0.028583614617378184,original_synthetic_results
synthetic,d1,2,d3,4,33.874060204091265,33.72127720685072,34.027912832985464,0.30663562613474227,4,0.900502764010185,0.8970969367195183,0.9025165246853806,0.0054195879658622825,4,1.0291816715266346,0.9544685861650208,1.1323152330027426,0.17784664683772178,4,0.04931001531896542,0.04693604867782952,0.05120631460852465,0.004270265930695127,4,3.688274621641165,3.6784814030463693,3.7009628302705266,0.022481427224157358,4,0.27900222201334235,0.2594735385571254,0.30595152800277503,0.046477989445649626,original_synthetic_results
synthetic,d1,2,d3n,4,32.76684480021627,32.52033678153311,32.92074464896475,0.4004078674316389,4,0.888724106366141,0.8840904382640767,0.8917561763720893,0.007665738108012521,4,-0.07803373234835753,-0.15462331547983155,0.011585971451090415,0.16620928693092196,4,0.037531357674921384,0.03617570036453821,0.03849458928723071,0.002318888922692497,4,3.688274621641165,3.6784814030463693,3.7009628302705266,0.022481427224157358,4,-0.02118664050983701,-0.04191521345864896,0.0031305289954083448,0.045045742454057305,original_synthetic_results
synthetic,d1,2,noop,4,32.844878532564636,32.67496009701294,33.07344424682044,0.39848414980750135,4,0.8511927486912195,0.8458906221109936,0.855580476007551,0.00968985389655741,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,3.688274621641165,3.6784814030463693,3.7009628302705266,0.022481427224157358,4,0.0,0.0,0.0,0.0,original_synthetic_results
synthetic,d1,3,d0,4,35.150357408073056,34.9600642094142,35.358821144999474,0.3987569355852756,4,0.929933745617805,0.9273101205669099,0.9329327635082281,0.005622642941318201,4,4.100373218723277,4.0655739337401755,4.122916360237227,0.057342426497051235,4,0.14815539027726665,0.145143579658768,0.1524741868457884,0.007330607187020388,4,4.351689894565791,4.333482202419564,4.402365602842515,0.06888340042295127,4,0.9422711891284509,0.936522936117606,0.9497668153154679,0.013243879197861963,original_synthetic_results
synthetic,d1,3,d1,4,35.401674083915566,35.229343949797006,35.59767425358016,0.36833030378315357,4,0.9312604489099094,0.928632514286489,0.9336821658846358,0.005049651598146854,4,4.351689894565791,4.333482202419564,4.402365602842515,0.06888340042295127,4,0.14948209356937112,0.14589298203517576,0.1537965805653675,0.007903598530191736,4,4.351689894565791,4.333482202419564,4.402365602842515,0.06888340042295127,4,1.0,1.0,1.0,0.0,original_synthetic_results
synthetic,d1,3,d15,4,32.67414524364841,32.400109849849215,32.92371695988615,0.5236071100369344,4,0.8597117785730819,0.8524954789681054,0.8651339518576161,0.012638472889510699,4,1.6241610542986287,1.505619574175192,1.6925531565739966,0.18693358239880453,4,0.07793342323254354,0.07713639499951264,0.07959298467552156,0.0024565896760089245,4,4.351689894565791,4.333482202419564,4.402365602842515,0.06888340042295127,4,0.37323196628225797,0.34732881138826577,0.3905757719805503,0.043246960592284556,original_synthetic_results
synthetic,d1,3,d2,4,32.72300562765985,32.520848563467396,32.928848923338414,0.4080003598710178,4,0.8538500583215264,0.8486416993118787,0.8579086853584773,0.009266986046598591,4,1.673021438310073,1.6263582877933729,1.7202672530259484,0.09390896523257553,4,0.07207170298098803,0.07011950150901725,0.07380576559075724,0.0036862640817399983,4,4.351689894565791,4.333482202419564,4.402365602842515,0.06888340042295127,4,0.384466889480061,0.3751818192853797,0.3969711129920994,0.021789293706719726,original_synthetic_results
synthetic,d1,3,d3,4,31.920344847954013,31.734265190088692,32.129958208648254,0.3956930185595624,4,0.8238763976809477,0.8176826863865337,0.8291371491705308,0.011454462783997088,4,0.8703606586042314,0.8397749144146687,0.9143852952904119,0.07461038087574323,4,0.042098042340409425,0.04134658412555836,0.0428508672495963,0.0015042831240379417,4,4.351689894565791,4.333482202419564,4.402365602842515,0.06888340042295127,4,0.20002512831395042,0.19372624257831955,0.21100474227859353,0.01727849970027398,original_synthetic_results
synthetic,d1,3,d3n,4,31.513226443258432,31.238824082495462,31.776228696796256,0.5374046143007938,4,0.8192899893540092,0.812005330998573,0.825868716682067,0.01386338568349399,4,0.4632422539086525,0.34433380682143877,0.5146125420941985,0.17027873527275972,4,0.03751163401347091,0.03671289612149975,0.03808470982232548,0.0013718137008257303,4,4.351689894565791,4.333482202419564,4.402365602842515,0.06888340042295127,4,0.10643379820196565,0.07943377855565185,0.11868211411358805,0.03924833555793619,original_synthetic_results
synthetic,d1,3,noop,4,31.04998418934978,30.894490275674023,31.261616154702057,0.36712587902803406,4,0.7817783553405384,0.7748359337211215,0.7877891838494601,0.01295325012833859,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,4.351689894565791,4.333482202419564,4.402365602842515,0.06888340042295127,4,0.0,0.0,0.0,0.0,original_synthetic_results
synthetic,d1,4,d0,4,33.91080063864268,33.73535769108875,34.11215722276571,0.37679953167695857,4,0.9001671303787744,0.8963132103004366,0.9040200932876605,0.007706882987223884,4,4.214648317085845,4.180340349439163,4.232322408470189,0.05198205903102604,4,0.1769145001214006,0.17374882665458424,0.18107407220512495,0.007325245550540704,4,4.3016699455348535,4.267340538132359,4.328743633216533,0.06140309508417374,4,0.9797746275026238,0.977725355688321,0.9826478124231045,0.004922456734783531,original_synthetic_results
synthetic,d1,4,d1,4,33.997822267091685,33.82235787978195,34.20227851778129,0.3799206379993407,4,0.8996347992763619,0.8961060158299728,0.9034143601840651,0.007308344354092222,4,4.3016699455348535,4.267340538132359,4.328743633216533,0.06140309508417374,4,0.17638216901898818,0.1730573019705528,0.18086687773466115,0.007809575764108345,4,4.3016699455348535,4.267340538132359,4.328743633216533,0.06140309508417374,4,1.0,1.0,1.0,0.0,original_synthetic_results
synthetic,d1,4,d15,4,31.308804942508537,31.056264751953698,31.574095846185102,0.5178310942314042,4,0.8043292432659536,0.7967802192067877,0.8102705429977095,0.013490323790921854,4,1.6126526209517076,1.50124741030411,1.686481661908502,0.1852342516043919,4,0.08107661300857968,0.07939479847954323,0.08337129607866633,0.003976497599123108,4,4.3016699455348535,4.267340538132359,4.328743633216533,0.06140309508417374,4,0.3748343314182849,0.3517992990925315,0.390872042771081,0.039072743678549515,original_synthetic_results
synthetic,d1,4,d2,4,31.495649301493913,31.295546179041615,31.732900757946318,0.43735457890470286,4,0.800397154304082,0.7937517123910742,0.8060763383051599,0.012324625914085674,4,1.7994969799370875,1.7405288373920271,1.8452865736697177,0.10475773627769058,4,0.0771445240467081,0.07580507167208361,0.07851257429576253,0.0027075026236789146,4,4.3016699455348535,4.267340538132359,4.328743633216533,0.06140309508417374,4,0.4183049363765077,0.40787202751664753,0.42767789821806146,0.01980587070141393,original_synthetic_results
synthetic,d1,4,d3,4,30.344090252395656,30.173587212002893,30.560371094466376,0.38678388246348305,4,0.7522600909728007,0.74459305369798,0.7597660101495438,0.015172956451563802,4,0.6479379308388253,0.6185698703533049,0.6727569101897757,0.054187039836470774,4,0.029007460715426897,0.02738221312413347,0.02979897061843828,0.002416757494304811,4,4.3016699455348535,4.267340538132359,4.328743633216533,0.06140309508417374,4,0.15060967043246834,0.14495441946239138,0.15592334842031919,0.01096892895792781,original_synthetic_results
synthetic,d1,4,d3n,4,30.13282468354388,29.882207992267162,30.396803683965977,0.5145956916988155,4,0.7509104914262992,0.7428380017017535,0.7589711512982006,0.01613314959644707,4,0.43667236198704984,0.3271906506175739,0.5091894996893771,0.1819988490718032,4,0.02765786116892538,0.027010289977693835,0.028699884665124298,0.0016895946874304624,4,4.3016699455348535,4.267340538132359,4.328743633216533,0.06140309508417374,4,0.10144890094004196,0.07667319907887453,0.11801369940538943,0.0413405003265149,original_synthetic_results
synthetic,d1,4,noop,4,29.69615232155683,29.555017341649588,29.8876141842766,0.3325968426270123,4,0.7232526302573737,0.7152391380953117,0.7302712666330763,0.015032128537764589,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,4.3016699455348535,4.267340538132359,4.328743633216533,0.06140309508417374,4,0.0,0.0,0.0,0.0,original_synthetic_results
synthetic,d1,5,d0,4,32.82646059827982,32.62824856879006,33.053022438371684,0.424773869581621,4,0.8661964049883819,0.8610452492863919,0.8710628933134213,0.010017644027029426,4,4.141511860419526,4.069950598954037,4.1956179300944,0.1256673311403631,4,0.1860402043370051,0.18303170778237954,0.18948147641381186,0.006449768631432318,4,4.080694078307919,4.019997072533258,4.139713542920326,0.11971647038706834,4,1.0149390262999818,1.004710640038715,1.0232669069763356,0.01855626693762069,original_synthetic_results
synthetic,d1,5,d1,4,32.765642816168224,32.578295042369284,32.973369062540115,0.3950740201708314,4,0.8559706512614486,0.850131735614208,0.8604325097827284,0.010300774168520488,4,4.080694078307919,4.019997072533258,4.139713542920326,0.11971647038706834,4,0.17581445061007178,0.17236266753571228,0.1795474290805803,0.0071847615448680235,4,4.080694078307919,4.019997072533258,4.139713542920326,0.11971647038706834,4,1.0,1.0,1.0,0.0,original_synthetic_results
synthetic,d1,5,d15,4,30.369353699769214,30.199401436210238,30.582973040907596,0.38357160469735874,4,0.7555000518517299,0.7497593740678169,0.7590505968041263,0.009291222736309446,4,1.6844049619089114,1.6411034663742115,1.7255685326303123,0.08446506625610084,4,0.07534385120035306,0.07139783010376455,0.07887905135540896,0.00748122125164441,4,4.080694078307919,4.019997072533258,4.139713542920326,0.11971647038706834,4,0.4127282039147593,0.4082349904150669,0.4192379477231337,0.01100295730806683,original_synthetic_results
synthetic,d1,5,d2,4,30.55807344373956,30.36729143921758,30.791912855587096,0.424621416369515,4,0.7553851308665697,0.7478705550555332,0.7624150388271596,0.014544483771626315,4,1.8731247058792562,1.808993469381555,1.9345083473098121,0.1255148779282571,4,0.07522893021519286,0.07394995119151182,0.07630678218295317,0.00235683099144135,4,4.080694078307919,4.019997072533258,4.139713542920326,0.11971647038706834,4,0.45897077219242266,0.44999870316860513,0.470001216435714,0.02000251326710889,original_synthetic_results
synthetic,d1,5,d3,4,29.166078237844914,29.0104755956802,29.349579393449524,0.3391037977693223,4,0.6995368028289144,0.6909863305819426,0.7074351316228719,0.016448801040929273,4,0.48112949998461296,0.4521776258441754,0.49217488517223984,0.039997259328064416,4,0.01938060217753748,0.018445520266431537,0.019871965811845804,0.0014264455454142677,4,4.080694078307919,4.019997072533258,4.139713542920326,0.11971647038706834,4,0.11788423822822697,0.11248207839097488,0.12097860292025031,0.008496524529275434,original_synthetic_results
synthetic,d1,5,d3n,4,29.02200731078056,28.77597969538729,29.2855506888018,0.5095709934145098,4,0.6991850142261707,0.6903001117720291,0.7080888180329766,0.01778870626094753,4,0.3370585729202542,0.21768172555126242,0.42814618052451436,0.21046445497325195,4,0.019028813574793857,0.018279282714832923,0.020436051332614835,0.0021567686177819123,4,4.080694078307919,4.019997072533258,4.139713542920326,0.11971647038706834,4,0.08244687666905844,0.054149722406162656,0.10402086190977787,0.049871139503615214,original_synthetic_results
synthetic,d1,5,noop,4,28.684948737860303,28.558297969836026,28.857404508277284,0.2991065384412579,4,0.6801562006513768,0.6715637728725801,0.6876527667003618,0.016088993827781728,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,4.080694078307919,4.019997072533258,4.139713542920326,0.11971647038706834,4,0.0,0.0,0.0,0.0,original_synthetic_results
synthetic,d1,all,d0,4,33.707996960277875,33.503816784961685,33.90067916082105,0.3968623758593637,4,0.9016996983632795,0.8976955796407422,0.9048604882916375,0.007164908650895252,4,2.3407273294380957,2.2913946762084976,2.448292644824594,0.1568979686160965,4,0.11398718254318088,0.11154681853677184,0.11651842509217103,0.004971606555399188,4,3.8019765706644986,3.7867490505881136,3.8277618310776163,0.04101278048950263,4,0.6156763432377602,0.6001383664160085,0.6440814509699584,0.04394308455394991,original_synthetic_results
synthetic,d1,all,d1,4,35.16924620150428,34.9991711593413,35.366823409067074,0.36765224972577215,4,0.9180009895899633,0.9148761896857633,0.920787778251048,0.00591158856528462,4,3.8019765706644986,3.7867490505881136,3.8277618310776163,0.04101278048950263,4,0.13028847376986488,0.12747410849618235,0.13369903513719217,0.00622492664100982,4,3.8019765706644986,3.7867490505881136,3.8277618310776163,0.04101278048950263,4,1.0,1.0,1.0,0.0,original_synthetic_results
synthetic,d1,all,d15,4,32.91575506753552,32.70919554754266,33.133768003007056,0.4245724554643928,4,0.8593803634968665,0.8543614008034899,0.8630752184687646,0.008713817665274681,4,1.5484854366957421,1.496773438789475,1.5849155642769581,0.08814212548748301,4,0.07166784767676795,0.06976154871389895,0.0731842462549187,0.003422697541019759,4,3.8019765706644986,3.7867490505881136,3.8277618310776163,0.04101278048950263,4,0.40727784851014814,0.3952660762024919,0.41694963159827203,0.021683555395780152,original_synthetic_results
synthetic,d1,all,d2,4,32.898914475282695,32.716930346565064,33.08397332781581,0.36704298125074786,4,0.8567593613287006,0.851905106719111,0.8607891147240226,0.008884008004911625,4,1.5316448444429138,1.5045082378118764,1.5683844185162066,0.06387618070433021,4,0.06904684550860199,0.06747544496915703,0.07072795217053984,0.003252507201382815,4,3.8019765706644986,3.7867490505881136,3.8277618310776163,0.04101278048950263,4,0.4028456716450796,0.39730867235002376,0.41260072160571537,0.015292049255691609,original_synthetic_results
synthetic,d1,all,d3,4,31.985042128307757,31.824698338611586,32.16437301295464,0.33967467434305476,4,0.8218517997643682,0.8162964259296516,0.8267417485129106,0.010445322583259031,4,0.6177724974679775,0.589729116520413,0.6619080506259571,0.0721789341055441,4,0.03413928394426974,0.03342807875804499,0.0351192713810804,0.001691192623035409,4,3.8019765706644986,3.7867490505881136,3.8277618310776163,0.04101278048950263,4,0.16248903126292602,0.1555119198750626,0.1741306124319165,0.01861869255685389,original_synthetic_results
synthetic,d1,all,d3n,4,31.233658603944328,30.992922738482694,31.432479665263717,0.4395569267810231,4,0.8145181638029664,0.8081517474754876,0.8201441576312966,0.011992410155808986,4,-0.13361102689545312,-0.21949937027049415,-0.06944898398275257,0.1500503862877416,4,0.02680564798286783,0.026076686652333536,0.02734082447579045,0.0012641378234569123,4,3.8019765706644986,3.7867490505881136,3.8277618310776163,0.04101278048950263,4,-0.03517985052863784,-0.05796512188638539,-0.01827020248847963,0.03969491939790576,original_synthetic_results
synthetic,d1,all,noop,4,31.36726963083978,31.212422108753188,31.574643896434228,0.3622217876810403,4,0.7877125158200985,0.7811771545485712,0.7933136697548656,0.01213651520629444,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,3.8019765706644986,3.7867490505881136,3.8277618310776163,0.04101278048950263,4,0.0,0.0,0.0,0.0,original_synthetic_results
synthetic,d15,1,d0,4,32.5899733962784,32.277828695807656,32.87854260380872,0.6007139080010617,4,0.8970487041163772,0.8912626662612521,0.9049012086205156,0.013638542359263539,4,-0.49376285214666815,-0.6485433839968167,-0.14847320474958536,0.5000701792472313,4,0.025288375666826596,0.021061757106176526,0.0319912366171603,0.010929479510983775,4,4.156822784788316,4.126587429770304,4.207990705463246,0.08140327569294215,4,-0.11865861686638896,-0.15649882828261677,-0.0359796580773886,0.12051917020522818,original_synthetic_results
synthetic,d15,1,d1,4,36.25279900584706,36.068382920815914,36.41166336381939,0.34328044300347926,4,0.9496306714409486,0.9474162003132099,0.9513410064759948,0.0039248061627849,4,3.1690627574219867,3.1249591659044427,3.2301223973377233,0.10516323143328066,4,0.07787034299139795,0.07581762078222531,0.08026037976775369,0.004442758985528372,4,4.156822784788316,4.126587429770304,4.207990705463246,0.08140327569294215,4,0.7624563695693741,0.7426250162214711,0.7785988781605369,0.03597386193906571,original_synthetic_results
synthetic,d15,1,d15,4,37.24055903321339,37.070450288656176,37.494694903378196,0.4242446147220207,4,0.9598527014493099,0.9583192994337126,0.9619848058481172,0.0036655064144045513,4,4.156822784788316,4.126587429770304,4.207990705463246,0.08140327569294215,4,0.08809237299975933,0.08646142015434766,0.09116347888825638,0.0047020587339087205,4,4.156822784788316,4.126587429770304,4.207990705463246,0.08140327569294215,4,1.0,1.0,1.0,0.0,original_synthetic_results
synthetic,d15,1,d2,4,36.81238512765519,36.64392146258287,36.93280554328166,0.2888840806987929,4,0.9577986492652059,0.9559335828051321,0.9591709787744871,0.003237395969355017,4,3.7286488792301196,3.6461013453667093,3.7786716335816024,0.13257028821489314,4,0.08603832081565535,0.08364759308071756,0.08877776225967582,0.005130169178958255,4,4.156822784788316,4.126587429770304,4.207990705463246,0.08140327569294215,4,0.8971268883985443,0.8664708647366939,0.9141386725456455,0.047667807808951634,original_synthetic_results
synthetic,d15,1,d3,4,34.98900465705824,34.849413098975525,35.15184273589944,0.3024296369239181,4,0.9271414785756658,0.9247585795854739,0.9294565418908294,0.004697962305355463,4,1.9052684086331642,1.8651385379844925,1.939751553410069,0.07461301542557663,4,0.055381150126115275,0.05393315619705985,0.05760275904001766,0.0036696028429578087,4,4.156822784788316,4.126587429770304,4.207990705463246,0.08140327569294215,4,0.4584184524264151,0.44323732359080026,0.47006190621727373,0.02682458262647347,original_synthetic_results
synthetic,d15,1,d3n,4,33.52091769370816,33.30481616561961,33.61465075641176,0.3098345907921498,4,0.9107690006242818,0.9072087125767004,0.9141025099312784,0.006893797354577957,4,0.4371814452830858,0.31911181561823554,0.5876349478534593,0.2685231322352237,4,0.03900867217473131,0.036849378655214204,0.0411925379279231,0.004343159272708896,4,4.156822784788316,4.126587429770304,4.207990705463246,0.08140327569294215,4,0.10532261428861392,0.07583472444554876,0.14240215622577237,0.06656743178022362,original_synthetic_results
synthetic,d15,1,noop,4,33.083736248425076,32.92637207980447,33.28670419791495,0.3603321181104775,4,0.8717603284495505,0.8671558205454563,0.8755233856937695,0.008367565148313272,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,4.156822784788316,4.126587429770304,4.207990705463246,0.08140327569294215,4,0.0,0.0,0.0,0.0,original_synthetic_results
synthetic,d15,2,d0,4,32.718510215404365,32.47430843371181,32.891395066395276,0.41708663268346413,4,0.8980856497530313,0.8936775752412321,0.9031945626810473,0.009516987439815106,4,0.4224565884714977,0.33659276308588204,0.6370190513662379,0.3004262882803559,4,0.050321127624480155,0.04763963464560084,0.05409302799259241,0.006453393346991576,4,4.375317605932832,4.319601704951182,4.43891386936528,0.11931216441409731,4,0.09663553536672848,0.0779221757182092,0.14646489977787974,0.06854272405967055,original_synthetic_results
synthetic,d15,2,d1,4,34.94779625839239,34.73172990969089,35.110330525429596,0.37860061573870496,4,0.928337069071596,0.9252987087948221,0.9301566080588131,0.004857899263990939,4,2.6517426314595216,2.594014239064961,2.717203667869029,0.1231894288040678,4,0.0805725469430448,0.0782294017720111,0.08272626535993222,0.004496863587921118,4,4.375317605932832,4.319601704951182,4.43891386936528,0.11931216441409731,4,0.6061058037630834,0.5908999528013444,0.6184655693358296,0.027565616534485193,original_synthetic_results
synthetic,d15,2,d15,4,36.6713712328657,36.45731737557711,36.9262903988977,0.46897302332058644,4,0.9522077619549869,0.9500947945274657,0.9543789750757352,0.004284180548269512,4,4.375317605932832,4.319601704951182,4.43891386936528,0.11931216441409731,4,0.10444323982643561,0.10245176878893325,0.1075223510925758,0.005070582303642546,4,4.375317605932832,4.319601704951182,4.43891386936528,0.11931216441409731,4,1.0,1.0,1.0,0.0,original_synthetic_results
synthetic,d15,2,d2,4,36.31112753853677,36.10839536102725,36.4778072435979,0.3694118825706525,4,0.9491793141951963,0.9468811546357025,0.9509171053613296,0.004035950725627013,4,4.015073911603903,3.970679690401319,4.056270666704492,0.08559097630317325,4,0.10141479206664511,0.0989898990745276,0.10430871120081264,0.005318812126285044,4,4.375317605932832,4.319601704951182,4.43891386936528,0.11931216441409731,4,0.9177493628124375,0.8989655648885284,0.929556308879135,0.030590743990606573,original_synthetic_results
synthetic,d15,2,d3,4,34.1220576762644,33.96822963589234,34.28787136847984,0.31964173258749895,4,0.9062017101337507,0.9030324332087253,0.9090929735322514,0.006060540323526098,4,1.8260040493315284,1.8004948389474222,1.8526127610683076,0.052117922120885396,4,0.05843718800519945,0.05716576724544942,0.060459989773835376,0.0032942225283859594,4,4.375317605932832,4.319601704951182,4.43891386936528,0.11931216441409731,4,0.4174210473812849,0.4056160790533372,0.4259570287499755,0.0203409496966383,original_synthetic_results
synthetic,d15,2,d3n,4,33.057923385115785,32.834850875424664,33.161370728004705,0.32651985258004146,4,0.8926656326644219,0.8883880013423346,0.896189413200658,0.007801411858323393,4,0.7618697581829217,0.6739941984722861,0.8765685574440525,0.20257435897176634,4,0.04490111053587065,0.042427888895984034,0.047087878512203196,0.004659989616219162,4,4.375317605932832,4.319601704951182,4.43891386936528,0.11931216441409731,4,0.17420202325689657,0.15183763828439875,0.20154267857315808,0.04970504028875933,original_synthetic_results
synthetic,d15,2,noop,4,32.29605362693287,32.13771567062593,32.48737652953242,0.3496608589064891,4,0.8477645221285512,0.8425724434348899,0.851927206286802,0.009354762851912057,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,4.375317605932832,4.319601704951182,4.43891386936528,0.11931216441409731,4,0.0,0.0,0.0,0.0,original_synthetic_results
synthetic,d15,3,d0,4,32.129091072499435,31.944872619736362,32.25755901766495,0.31268639792859076,4,0.876380305390246,0.8722226435582683,0.8795568157130171,0.0073341721547488525,4,0.6580981211403323,0.5978052359567592,0.7797752109172222,0.18196997496046308,4,0.058672124867609726,0.05661633087295881,0.06037916957142775,0.00376283869846894,4,4.112540987073719,4.0440108457245785,4.214858498909106,0.1708476531845271,4,0.1602630710211545,0.14183281268196402,0.19282223531660866,0.05098942263464465,original_synthetic_results
synthetic,d15,3,d1,4,33.42806252885775,33.21529171401906,33.60767360239522,0.39238188837615695,4,0.890445000806372,0.8861280383050721,0.8933559088527876,0.007227870547715454,4,1.9570695774986548,1.895413947844169,2.012163371233875,0.11674942338970595,4,0.07273682028373576,0.07074297102963978,0.0742845643182316,0.0035415932885918266,4,4.112540987073719,4.0440108457245785,4.214858498909106,0.1708476531845271,4,0.47596790734925193,0.46215544868023106,0.48782786334888845,0.025672414668657384,original_synthetic_results
synthetic,d15,3,d15,4,35.58353393843282,35.373434733180375,35.8746122806173,0.5011775474369244,4,0.9328702259091364,0.930026802658475,0.9367468833979307,0.006720080739455625,4,4.112540987073719,4.0440108457245785,4.214858498909106,0.1708476531845271,4,0.11516204538650007,0.11223726622777086,0.1181833286716345,0.005946062443863642,4,4.112540987073719,4.0440108457245785,4.214858498909106,0.1708476531845271,4,1.0,1.0,1.0,0.0,original_synthetic_results
synthetic,d15,3,d2,4,35.20586644600081,35.02003666515082,35.43330195735878,0.41326529220796004,4,0.9266444126096214,0.9240768815318183,0.9301365474608023,0.006059665928983993,4,3.7348734946417155,3.7001588989759284,3.7735481756505855,0.07338927667465711,4,0.10893623208698514,0.10693296634785932,0.11223340754497779,0.005300441197118477,4,4.112540987073719,4.0440108457245785,4.214858498909106,0.1708476531845271,4,0.908311450615719,0.8952965269480007,0.9189298836038806,0.023633356655879956,original_synthetic_results
synthetic,d15,3,d3,4,33.0017127127184,32.83194984077848,33.189378973016154,0.3574291322376766,4,0.8727229168936274,0.8683306351318046,0.8767342265614881,0.008403591429683499,4,1.5307197613592978,1.5120720746035872,1.5559259175716917,0.04385384296810457,4,0.05501473637099105,0.05412128873834032,0.056487161144964104,0.0023658724066237813,4,4.112540987073719,4.0440108457245785,4.214858498909106,0.1708476531845271,4,0.37232625888862103,0.3629125845396376,0.3847482059096485,0.021835621370010883,original_synthetic_results
