replica,row,epoch,step,lr,train_l1,val_psnr,val_ssim,sec
4,d0,28,39592.0,0.0001735,0.019984,33.7514,0.88142,61.7
4,d0,29,41006.0,0.0001657,0.019923,33.6694,0.88325,61.8
4,d0,30,42420.0,0.0001579,0.01988,33.8871,0.88063,61.7
4,d0,31,43834.0,0.00015,0.019821,33.8406,0.88287,61.3
4,d0,32,45248.0,0.0001421,0.019749,33.7245,0.88398,61.7
4,d0,33,46662.0,0.0001343,0.019718,33.8917,0.87964,61.7
4,d0,34,48076.0,0.0001265,0.019683,33.5903,0.88521,61.5
4,d0,35,49490.0,0.0001188,0.019638,33.8977,0.88384,61.7
4,d0,36,50904.0,0.0001112,0.019548,33.6409,0.88664,61.7
4,d0,37,52318.0,0.0001036,0.0195,33.9076,0.88559,61.4
4,d0,38,53732.0,9.624e-05,0.019473,33.8916,0.88484,61.6
4,d0,39,55146.0,8.899e-05,0.019435,33.9915,0.88644,61.6
4,d0,40,56560.0,8.19e-05,0.019416,34.0505,0.88523,61.7
4,d0,41,57974.0,7.5e-05,0.019241,33.9906,0.88638,61.7
4,d0,42,59388.0,6.83e-05,0.019335,34.1328,0.8847,61.3
4,d0,43,60802.0,6.183e-05,0.019302,34.0633,0.88701,61.4
4,d0,44,62216.0,5.56e-05,0.019223,34.126,0.88659,61.2
4,d0,45,63630.0,4.963e-05,0.01916,34.0841,0.88767,61.3
4,d0,46,65044.0,4.393e-05,0.019166,34.0632,0.88851,61.7
4,d0,47,66458.0,3.853e-05,0.019129,34.1885,0.88642,61.7
4,d0,48,67872.0,3.343e-05,0.019032,34.1339,0.88714,61.3
4,d0,49,69286.0,2.865e-05,0.019163,34.1906,0.88745,61.3
4,d0,50,70700.0,2.42e-05,0.019087,34.1287,0.88889,61.2
4,d0,51,72114.0,2.01e-05,0.018983,34.206,0.88811,61.5
4,d0,52,73528.0,1.635e-05,0.018986,34.2005,0.88857,61.2
4,d0,53,74942.0,1.297e-05,0.018996,34.2105,0.88798,61.4
4,d0,54,76356.0,9.963e-06,0.018963,34.2286,0.88799,61.1
4,d0,55,77770.0,7.342e-06,0.01895,34.2025,0.88867,61.1
4,d0,56,79184.0,5.111e-06,0.018967,34.235,0.88852,61.4
4,d0,57,80598.0,3.278e-06,0.018955,34.2401,0.88843,61.0
4,d0,58,82012.0,1.847e-06,0.018981,34.2341,0.88857,61.3
4,d0,59,83426.0,8.217e-07,0.018952,34.2196,0.88874,61.8
4,d0,60,84840.0,2.056e-07,0.01897,34.2293,0.88865,61.7
4,d1,1,1414.0,0.0003,0.023687,32.4238,0.87416,62.3
4,d1,2,2828.0,0.0002998,0.021379,32.7832,0.88347,61.3
4,d1,3,4242.0,0.0002992,0.020595,33.0062,0.89294,61.3
4,d1,4,5656.0,0.0002982,0.020131,33.3722,0.89296,61.5
4,d1,5,7070.0,0.0002967,0.019813,33.3092,0.89763,61.5
4,d1,6,8484.0,0.0002949,0.019596,33.5154,0.9021,61.5
4,d1,7,9898.0,0.0002927,0.019299,33.6306,0.90075,61.5
4,d1,8,11312.0,0.00029,0.019202,33.5268,0.90258,61.4
4,d1,9,12726.0,0.000287,0.019061,33.6729,0.90634,61.2
4,d1,10,14140.0,0.0002837,0.018928,33.7401,0.90563,61.2
4,d1,11,15554.0,0.0002799,0.018763,33.8917,0.90585,61.2
4,d1,12,16968.0,0.0002758,0.018661,33.9834,0.90561,61.5
4,d1,13,18382.0,0.0002714,0.018618,33.946,0.90927,61.6
4,d1,14,19796.0,0.0002666,0.01851,34.0502,0.90766,61.2
4,d1,15,21210.0,0.0002615,0.01843,34.0885,0.90848,61.0
4,d1,16,22624.0,0.0002561,0.018344,33.9816,0.9063,61.2
4,d1,17,24038.0,0.0002504,0.018273,34.1411,0.90906,61.4
4,d1,18,25452.0,0.0002444,0.018258,34.0691,0.91377,61.2
4,d1,19,26866.0,0.0002382,0.018196,33.8845,0.91338,61.3
4,d1,20,28280.0,0.0002317,0.018154,34.0888,0.91384,61.3
4,d1,21,29694.0,0.000225,0.018085,34.2765,0.91299,61.2
4,d1,22,31108.0,0.0002181,0.018002,34.3186,0.91006,61.1
4,d1,23,32522.0,0.000211,0.017943,34.2816,0.9134,61.0
4,d1,24,33936.0,0.0002038,0.017921,34.3225,0.91426,60.9
4,d1,25,35350.0,0.0001964,0.017886,34.0483,0.91584,61.1
4,d1,26,36764.0,0.0001888,0.017868,34.3154,0.91636,61.4
4,d1,27,38178.0,0.0001812,0.017744,34.3218,0.91621,61.3
4,d1,28,39592.0,0.0001735,0.017777,34.4049,0.91659,61.1
4,d1,29,41006.0,0.0001657,0.017735,34.332,0.91654,61.3
4,d1,30,42420.0,0.0001579,0.017697,34.3868,0.91728,61.3
4,d1,31,43834.0,0.00015,0.017709,34.4193,0.91806,60.9
4,d1,32,45248.0,0.0001421,0.017627,34.2852,0.91824,61.3
4,d1,33,46662.0,0.0001343,0.017599,34.4971,0.91612,61.4
4,d1,34,48076.0,0.0001265,0.017573,34.5072,0.91838,61.3
4,d1,35,49490.0,0.0001188,0.017569,34.5208,0.91748,61.4
4,d1,36,50904.0,0.0001112,0.017502,34.378,0.91944,61.1
4,d1,37,52318.0,0.0001036,0.017456,34.5174,0.91758,61.4
4,d1,38,53732.0,9.624e-05,0.017468,34.4676,0.91994,61.3
4,d1,39,55146.0,8.899e-05,0.017452,34.5885,0.91925,61.1
4,d1,40,56560.0,8.19e-05,0.017402,34.5387,0.9186,61.5
4,d1,41,57974.0,7.5e-05,0.017316,34.499,0.9199,61.4
4,d1,42,59388.0,6.83e-05,0.017372,34.6445,0.91894,61.5
4,d1,43,60802.0,6.183e-05,0.017353,34.6125,0.91992,61.2
4,d1,44,62216.0,5.56e-05,0.017302,34.6584,0.91854,61.3
4,d1,45,63630.0,4.963e-05,0.017323,34.6426,0.92012,61.2
4,d1,46,65044.0,4.393e-05,0.017277,34.6083,0.92067,61.3
4,d1,47,66458.0,3.853e-05,0.017252,34.677,0.91984,61.4
4,d1,48,67872.0,3.343e-05,0.017221,34.6189,0.92079,61.3
4,d1,49,69286.0,2.865e-05,0.017263,34.6623,0.92058,61.2
4,d1,50,70700.0,2.42e-05,0.017216,34.6527,0.92101,61.4
4,d1,51,72114.0,2.01e-05,0.017197,34.636,0.92105,61.5
4,d1,52,73528.0,1.635e-05,0.017184,34.6874,0.9209,61.7
4,d1,53,74942.0,1.297e-05,0.017216,34.7062,0.92076,61.5
4,d1,54,76356.0,9.963e-06,0.017147,34.688,0.92126,61.2
4,d1,55,77770.0,7.342e-06,0.017153,34.7063,0.92108,60.6
4,d1,56,79184.0,5.111e-06,0.017164,34.721,0.92062,60.7
4,d1,57,80598.0,3.278e-06,0.017175,34.7202,0.92098,60.8
4,d1,58,82012.0,1.847e-06,0.017191,34.726,0.92078,60.7
4,d1,59,83426.0,8.217e-07,0.017108,34.7164,0.92105,60.5
4,d1,60,84840.0,2.056e-07,0.017167,34.7171,0.92101,60.5
4,d15,1,1414.0,0.0003,0.020768,33.2994,0.89769,63.0
4,d15,2,2828.0,0.0002998,0.019609,33.4503,0.90056,61.7
4,d15,3,4242.0,0.0002992,0.019359,33.4403,0.90409,61.7
4,d15,4,5656.0,0.0002982,0.019259,33.6722,0.90325,61.9
4,d15,5,7070.0,0.0002967,0.019234,33.7468,0.90447,61.7
4,d15,6,8484.0,0.0002949,0.019156,33.722,0.90589,61.6
4,d15,7,9898.0,0.0002927,0.018962,33.8573,0.90622,61.7
4,d15,8,11312.0,0.00029,0.018991,33.8312,0.90543,61.7
4,d15,9,12726.0,0.000287,0.018853,33.8177,0.90776,61.9
4,d15,10,14140.0,0.0002837,0.01887,33.9807,0.90801,61.7
4,d15,11,15554.0,0.0002799,0.018755,33.9347,0.90734,61.1
4,d15,12,16968.0,0.0002758,0.018698,34.1121,0.9067,61.0
4,d15,13,18382.0,0.0002714,0.018641,34.0178,0.9087,61.3
4,d15,14,19796.0,0.0002666,0.018536,33.9178,0.9096,61.5
4,d15,15,21210.0,0.0002615,0.018525,34.0894,0.90854,61.6
4,d15,16,22624.0,0.0002561,0.018419,34.208,0.90749,61.3
4,d15,17,24038.0,0.0002504,0.018429,33.9827,0.91103,61.1
4,d15,18,25452.0,0.0002444,0.01838,34.2241,0.90918,61.5
4,d15,19,26866.0,0.0002382,0.018362,34.0742,0.91174,61.2
4,d15,20,28280.0,0.0002317,0.018237,34.1305,0.91248,61.2
4,d15,21,29694.0,0.000225,0.018263,34.2662,0.91067,61.4
4,d15,22,31108.0,0.0002181,0.01825,34.2702,0.91265,61.6
4,d15,23,32522.0,0.000211,0.018252,34.3636,0.91261,61.3
4,d15,24,33936.0,0.0002038,0.018126,34.3786,0.91204,61.3
4,d15,25,35350.0,0.0001964,0.018171,34.2608,0.91326,61.2
4,d15,26,36764.0,0.0001888,0.018084,34.3259,0.91351,61.8
4,d15,27,38178.0,0.0001812,0.01803,34.4402,0.91303,61.6
4,d15,28,39592.0,0.0001735,0.018024,34.3731,0.91418,61.5
4,d15,29,41006.0,0.0001657,0.017928,34.4598,0.91567,61.3
4,d15,30,42420.0,0.0001579,0.01785,34.5424,0.91562,61.5
4,d15,31,43834.0,0.00015,0.017786,34.6045,0.91653,61.8
4,d15,32,45248.0,0.0001421,0.017669,34.537,0.91797,61.8
4,d15,33,46662.0,0.0001343,0.017555,34.7026,0.91797,61.6
4,d15,34,48076.0,0.0001265,0.017579,34.6833,0.92031,61.5
4,d15,35,49490.0,0.0001188,0.017451,34.6931,0.91977,62.0
4,d15,36,50904.0,0.0001112,0.01737,34.6278,0.92147,61.9
4,d15,37,52318.0,0.0001036,0.017312,34.7122,0.92085,62.3
4,d15,38,53732.0,9.624e-05,0.017337,34.6859,0.92215,62.0
4,d15,39,55146.0,8.899e-05,0.017231,34.7894,0.92309,62.0
4,d15,40,56560.0,8.19e-05,0.017183,34.8537,0.92226,61.8
4,d15,41,57974.0,7.5e-05,0.017119,34.8073,0.92233,61.6
4,d15,42,59388.0,6.83e-05,0.017094,34.847,0.92324,61.7
4,d15,43,60802.0,6.183e-05,0.017141,34.827,0.92275,62.0
4,d15,44,62216.0,5.56e-05,0.016999,34.799,0.92416,61.6
4,d15,45,63630.0,4.963e-05,0.017072,34.8798,0.92418,61.7
4,d15,46,65044.0,4.393e-05,0.017027,34.8228,0.9244,61.3
4,d15,47,66458.0,3.853e-05,0.016971,34.8856,0.9238,61.7
4,d15,48,67872.0,3.343e-05,0.016873,34.9509,0.92365,61.4
4,d15,49,69286.0,2.865e-05,0.016906,34.9485,0.92435,61.5
4,d15,50,70700.0,2.42e-05,0.016915,34.8769,0.92526,61.9
4,d15,51,72114.0,2.01e-05,0.016883,34.9525,0.92474,61.7
4,d15,52,73528.0,1.635e-05,0.01687,34.9436,0.92524,62.0
4,d15,53,74942.0,1.297e-05,0.016897,34.9675,0.92491,61.7
4,d15,54,76356.0,9.963e-06,0.016793,34.9603,0.92531,61.5
4,d15,55,77770.0,7.342e-06,0.016833,34.9544,0.9256,61.8
4,d15,56,79184.0,5.111e-06,0.016838,34.9692,0.92554,61.7
4,d15,57,80598.0,3.278e-06,0.016844,34.9638,0.92561,61.5
4,d15,58,82012.0,1.847e-06,0.016832,34.978,0.9254,61.7
4,d15,59,83426.0,8.217e-07,0.016817,34.9761,0.92553,61.4
4,d15,60,84840.0,2.056e-07,0.016823,34.9777,0.92553,61.2
4,d2,1,1414.0,0.0003,0.023234,32.5495,0.87162,62.7
4,d2,2,2828.0,0.0002998,0.021876,32.6032,0.87651,61.9
4,d2,3,4242.0,0.0002992,0.02157,32.55,0.87935,61.7
4,d2,4,5656.0,0.0002982,0.021497,32.818,0.87961,61.5
4,d2,5,7070.0,0.0002967,0.021408,32.982,0.87931,61.6
4,d2,6,8484.0,0.0002949,0.021316,32.9154,0.88199,61.6
4,d2,7,9898.0,0.0002927,0.021022,32.9507,0.88251,61.7
4,d2,8,11312.0,0.00029,0.021025,33.0877,0.88405,61.8
4,d2,9,12726.0,0.000287,0.020823,33.022,0.88513,61.6
4,d2,10,14140.0,0.0002837,0.020842,33.2755,0.8852,61.6
4,d2,11,15554.0,0.0002799,0.020712,33.2575,0.88499,61.8
4,d2,12,16968.0,0.0002758,0.020641,33.4051,0.8847,61.8
4,d2,13,18382.0,0.0002714,0.020612,33.3752,0.88506,61.6
4,d2,14,19796.0,0.0002666,0.020468,33.2344,0.88854,61.6
4,d2,15,21210.0,0.0002615,0.020471,33.3214,0.88529,61.8
4,d2,16,22624.0,0.0002561,0.020376,33.2634,0.88194,61.6
4,d2,17,24038.0,0.0002504,0.020402,33.2959,0.88971,61.6
4,d2,18,25452.0,0.0002444,0.020343,33.4083,0.88689,61.5
4,d2,19,26866.0,0.0002382,0.020312,33.3501,0.89005,61.7
4,d2,20,28280.0,0.0002317,0.020178,33.4365,0.89052,61.9
4,d2,21,29694.0,0.000225,0.020221,33.5124,0.88804,61.6
4,d2,22,31108.0,0.0002181,0.020187,33.5228,0.89076,61.5
4,d2,23,32522.0,0.000211,0.020195,33.5399,0.89109,61.8
4,d2,24,33936.0,0.0002038,0.020057,33.5623,0.8904,61.8
4,d2,25,35350.0,0.0001964,0.020115,33.5257,0.89145,61.5
4,d2,26,36764.0,0.0001888,0.02004,33.5126,0.89166,61.6
4,d2,27,38178.0,0.0001812,0.019979,33.6395,0.89257,62.0
4,d2,28,39592.0,0.0001735,0.019976,33.6167,0.89135,61.7
4,d2,29,41006.0,0.0001657,0.019946,33.5955,0.89223,61.9
4,d2,30,42420.0,0.0001579,0.019899,33.6938,0.89114,61.5
4,d2,31,43834.0,0.00015,0.019913,33.6924,0.89345,61.5
4,d2,32,45248.0,0.0001421,0.019872,33.6404,0.89377,61.9
4,d2,33,46662.0,0.0001343,0.019776,33.7286,0.89125,61.9
4,d2,34,48076.0,0.0001265,0.019827,33.6512,0.89604,61.9
4,d2,35,49490.0,0.0001188,0.019743,33.6473,0.89512,61.9
4,d2,36,50904.0,0.0001112,0.019676,33.5232,0.89656,61.6
4,d2,37,52318.0,0.0001036,0.019657,33.7498,0.89488,61.6
4,d2,38,53732.0,9.624e-05,0.019703,33.7385,0.89583,61.7
4,d2,39,55146.0,8.899e-05,0.019599,33.7985,0.8957,61.9
4,d2,40,56560.0,8.19e-05,0.019563,33.8068,0.89647,61.6
4,d2,41,57974.0,7.5e-05,0.019492,33.7526,0.89689,61.6
4,d2,42,59388.0,6.83e-05,0.019534,33.8045,0.89753,61.7
4,d2,43,60802.0,6.183e-05,0.019554,33.8067,0.896,61.7
4,d2,44,62216.0,5.56e-05,0.01942,33.8033,0.89788,61.9
4,d2,45,63630.0,4.963e-05,0.019504,33.851,0.89746,61.8
4,d2,46,65044.0,4.393e-05,0.019458,33.7943,0.89779,61.7
4,d2,47,66458.0,3.853e-05,0.019413,33.8446,0.89737,61.6
4,d2,48,67872.0,3.343e-05,0.019293,33.9025,0.8974,62.0
4,d2,49,69286.0,2.865e-05,0.019381,33.8907,0.89811,61.3
4,d2,50,70700.0,2.42e-05,0.019331,33.8347,0.89908,61.9
4,d2,51,72114.0,2.01e-05,0.019359,33.8867,0.89838,61.2
4,d2,52,73528.0,1.635e-05,0.019362,33.915,0.89837,61.3
4,d2,53,74942.0,1.297e-05,0.019366,33.915,0.89819,61.2
4,d2,54,76356.0,9.963e-06,0.019256,33.9083,0.89875,61.0
4,d2,55,77770.0,7.342e-06,0.019272,33.8804,0.89849,61.2
4,d2,56,79184.0,5.111e-06,0.019302,33.92,0.89855,61.2
4,d2,57,80598.0,3.278e-06,0.019372,33.911,0.89865,61.1
4,d2,58,82012.0,1.847e-06,0.019328,33.9169,0.89861,61.1
4,d2,59,83426.0,8.217e-07,0.019311,33.918,0.89864,60.9
4,d2,60,84840.0,2.056e-07,0.019313,33.9175,0.89864,61.0
4,d3,1,1414.0,0.0003,0.03747,27.416,0.70565,1069.3
4,d3,2,2828.0,0.0002998,0.037237,27.5742,0.70674,1066.3
4,d3,3,4242.0,0.0002992,0.036756,27.4062,0.70991,1066.9
4,d3,4,5656.0,0.0002982,0.036524,27.4409,0.71314,1063.9
4,d3,5,7070.0,0.0002967,0.036281,27.5441,0.71361,1065.7
4,d3,6,8484.0,0.0002949,0.036145,27.6795,0.71677,1064.8
4,d3,7,9898.0,0.0002927,0.035878,27.742,0.717,1065.3
4,d3,8,11312.0,0.00029,0.035863,27.7609,0.71778,1067.6
4,d3,9,12726.0,0.000287,0.035665,27.6553,0.71991,1064.3
4,d3,10,14140.0,0.0002837,0.035579,27.8431,0.7217,1067.5
4,d3,11,15554.0,0.0002799,0.035489,27.8205,0.72276,1066.1
4,d3,12,16968.0,0.0002758,0.035434,27.7727,0.72433,1064.3
4,d3,13,18382.0,0.0002714,0.035358,27.9019,0.72373,1065.0
4,d3,14,19796.0,0.0002666,0.035253,27.8455,0.72386,1066.4
4,d3,15,21210.0,0.0002615,0.035205,27.8596,0.72389,1067.4
4,d3,16,22624.0,0.0002561,0.035162,27.9392,0.7236,1066.6
4,d3,17,24038.0,0.0002504,0.035132,27.833,0.72613,1066.0
4,d3,18,25452.0,0.0002444,0.035092,27.8779,0.72617,1067.7
4,d3,19,26866.0,0.0002382,0.035072,27.844,0.72681,1068.6
4,d3,20,28280.0,0.0002317,0.035019,27.8715,0.72798,1067.4
4,d3,21,29694.0,0.000225,0.035003,27.9236,0.72682,1066.3
4,d3,22,31108.0,0.0002181,0.034943,27.9617,0.72759,1067.8
4,d3,23,32522.0,0.000211,0.034894,27.9651,0.72678,1066.7
4,d3,24,33936.0,0.0002038,0.034866,27.9688,0.72976,1067.0
4,d3,25,35350.0,0.0001964,0.03487,27.9503,0.72884,1066.8
4,d3,26,36764.0,0.0001888,0.034806,27.9715,0.72932,1066.0
4,d3,27,38178.0,0.0001812,0.034736,27.9879,0.73025,1067.3
4,d3,28,39592.0,0.0001735,0.034771,27.9855,0.72999,1066.0
4,d3,29,41006.0,0.0001657,0.034723,27.9587,0.72934,1068.7
4,d3,30,42420.0,0.0001579,0.034707,27.9774,0.72874,1068.4
4,d3,31,43834.0,0.00015,0.034701,27.9789,0.73074,1068.4
4,d3,32,45248.0,0.0001421,0.034658,27.9779,0.73118,1068.9
4,d3,33,46662.0,0.0001343,0.034654,28.0278,0.73058,1070.4
4,d3,34,48076.0,0.0001265,0.034658,28.0468,0.73132,1071.9
4,d3,35,49490.0,0.0001188,0.034646,28.013,0.7309,1072.3
4,d3,36,50904.0,0.0001112,0.034627,28.0262,0.73251,1069.3
4,d3,37,52318.0,0.0001036,0.034547,28.0756,0.73245,1067.0
4,d3,38,53732.0,9.624e-05,0.034528,28.0519,0.73173,1066.1
4,d3,39,55146.0,8.899e-05,0.034486,28.054,0.73232,1068.6
4,d3,40,56560.0,8.19e-05,0.034525,28.0463,0.73192,1068.5
4,d3,41,57974.0,7.5e-05,0.034368,28.0451,0.73239,1066.5
4,d3,42,59388.0,6.83e-05,0.034454,28.0477,0.73314,1068.1
4,d3,43,60802.0,6.183e-05,0.03446,28.0814,0.73294,1070.4
4,d3,44,62216.0,5.56e-05,0.034413,28.1204,0.73284,1070.6
4,d3,45,63630.0,4.963e-05,0.034364,28.0741,0.73358,1065.5
4,d3,46,65044.0,4.393e-05,0.034386,28.08,0.73282,1067.9
4,d3,47,66458.0,3.853e-05,0.034404,28.0942,0.73352,1069.5
4,d3,48,67872.0,3.343e-05,0.034298,28.1116,0.73339,1067.2
4,d3,49,69286.0,2.865e-05,0.034447,28.1349,0.73332,1068.6
4,d3,50,70700.0,2.42e-05,0.034346,28.1218,0.73358,1065.7
4,d3,51,72114.0,2.01e-05,0.034289,28.1128,0.73367,1065.9
4,d3,52,73528.0,1.635e-05,0.034278,28.1352,0.73389,1066.1
4,d3,53,74942.0,1.297e-05,0.03431,28.1298,0.73387,1066.1
4,d3,54,76356.0,9.963e-06,0.034297,28.1354,0.73425,1069.1
4,d3,55,77770.0,7.342e-06,0.034292,28.1349,0.73387,1067.1
4,d3,56,79184.0,5.111e-06,0.034225,28.1441,0.73404,1068.0
4,d3,57,80598.0,3.278e-06,0.034284,28.1433,0.73414,1064.8
4,d3,58,82012.0,1.847e-06,0.034333,28.146,0.73418,1067.6
4,d3,59,83426.0,8.217e-07,0.034273,28.1411,0.73418,1065.8
4,d3,60,84840.0,2.056e-07,0.0343,28.1413,0.73417,1058.7
4,d3n,1,1414.0,0.0003,0.038191,27.1309,0.69927,1063.7
4,d3n,2,2828.0,0.0002998,0.037722,27.2205,0.70014,1059.0
4,d3n,3,4242.0,0.0002992,0.037362,27.2621,0.70101,1060.6
4,d3n,4,5656.0,0.0002982,0.037245,27.2369,0.70368,1059.5
4,d3n,5,7070.0,0.0002967,0.037107,27.2449,0.70388,1062.0
4,d3n,6,8484.0,0.0002949,0.037063,27.275,0.70448,1060.1
4,d3n,7,9898.0,0.0002927,0.036895,27.2859,0.70346,1060.7
4,d3n,8,11312.0,0.00029,0.036945,27.3291,0.70483,1060.0
4,d3n,9,12726.0,0.000287,0.03679,27.1336,0.70545,1067.3
4,d3n,10,14140.0,0.0002837,0.036752,27.3939,0.70626,1060.8
4,d3n,11,15554.0,0.0002799,0.036697,27.417,0.70684,1064.3
4,d3n,12,16968.0,0.0002758,0.036665,27.4421,0.70838,1069.6
4,d3n,13,18382.0,0.0002714,0.036622,27.4442,0.70765,1067.4
4,d3n,14,19796.0,0.0002666,0.036529,27.3718,0.70821,1066.2
4,d3n,15,21210.0,0.0002615,0.036503,27.3246,0.70717,1064.5
4,d3n,16,22624.0,0.0002561,0.036477,27.431,0.70664,1064.0
4,d3n,17,24038.0,0.0002504,0.036484,27.3532,0.70981,1067.1
4,d3n,18,25452.0,0.0002444,0.036452,27.3854,0.71028,1066.9
4,d3n,19,26866.0,0.0002382,0.036451,27.3657,0.71037,1065.7
4,d3n,20,28280.0,0.0002317,0.036415,27.445,0.71118,1064.9
4,d3n,21,29694.0,0.000225,0.036416,27.4138,0.70928,1066.1
4,d3n,22,31108.0,0.0002181,0.036367,27.4445,0.70941,1067.0
4,d3n,23,32522.0,0.000211,0.036334,27.4556,0.71008,1067.8
4,d3n,24,33936.0,0.0002038,0.036315,27.5064,0.71166,1066.4
4,d3n,25,35350.0,0.0001964,0.036334,27.423,0.71077,1065.3
4,d3n,26,36764.0,0.0001888,0.036281,27.4713,0.71078,1064.2
4,d3n,27,38178.0,0.0001812,0.036232,27.5086,0.71124,1064.9
4,d3n,28,39592.0,0.0001735,0.036272,27.4486,0.71108,1064.0
4,d3n,29,41006.0,0.0001657,0.036248,27.4482,0.71067,1069.4
4,d3n,30,42420.0,0.0001579,0.036232,27.5009,0.71095,1067.8
4,d3n,31,43834.0,0.00015,0.03623,27.4761,0.71206,1066.1
4,d3n,32,45248.0,0.0001421,0.036195,27.4713,0.7117,1067.4
4,d3n,33,46662.0,0.0001343,0.036215,27.5285,0.71192,1068.0
4,d3n,34,48076.0,0.0001265,0.036206,27.4888,0.71143,1068.7
4,d3n,35,49490.0,0.0001188,0.036207,27.4538,0.71094,1065.6
4,d3n,36,50904.0,0.0001112,0.036199,27.485,0.71297,1066.8
4,d3n,37,52318.0,0.0001036,0.036132,27.5412,0.71249,1068.6
4,d3n,38,53732.0,9.624e-05,0.03611,27.5022,0.7116,1066.6
4,d3n,39,55146.0,8.899e-05,0.036073,27.4939,0.71245,1066.0
4,d3n,40,56560.0,8.19e-05,0.036143,27.4988,0.71218,1066.9
4,d3n,41,57974.0,7.5e-05,0.035984,27.4808,0.71201,1068.4
4,d3n,42,59388.0,6.83e-05,0.03607,27.5028,0.71274,1067.3
4,d3n,43,60802.0,6.183e-05,0.036093,27.5166,0.71272,1066.0
4,d3n,44,62216.0,5.56e-05,0.036036,27.5119,0.71256,1065.2
4,d3n,45,63630.0,4.963e-05,0.036006,27.517,0.713,1065.6
4,d3n,46,65044.0,4.393e-05,0.036027,27.5018,0.71305,1066.6
4,d3n,47,66458.0,3.853e-05,0.036059,27.5418,0.71285,1065.6
4,d3n,48,67872.0,3.343e-05,0.035951,27.5365,0.71289,1069.0
4,d3n,49,69286.0,2.865e-05,0.036108,27.5597,0.71289,1065.0
4,d3n,50,70700.0,2.42e-05,0.036016,27.5326,0.71303,1066.5
4,d3n,51,72114.0,2.01e-05,0.035954,27.5436,0.7132,1063.1
4,d3n,52,73528.0,1.635e-05,0.035952,27.5376,0.71344,1064.9
4,d3n,53,74942.0,1.297e-05,0.035982,27.558,0.71299,1066.5
4,d3n,54,76356.0,9.963e-06,0.035972,27.5467,0.71333,1066.0
4,d3n,55,77770.0,7.342e-06,0.035965,27.5498,0.71325,1065.4
4,d3n,56,79184.0,5.111e-06,0.035913,27.5494,0.71349,1065.4
4,d3n,57,80598.0,3.278e-06,0.035973,27.5455,0.71348,1065.8
4,d3n,58,82012.0,1.847e-06,0.036027,27.5443,0.71346,1064.9
4,d3n,59,83426.0,8.217e-07,0.035961,27.5441,0.71345,1065.7
4,d3n,60,84840.0,2.056e-07,0.03599,27.5448,0.71345,1060.8
